id,created_at,text,#retweets,#favorites
927373740865974272,2017-11-06 03:15:04,"b""An ominous 'The Walking Dead' episode questions who the real monsters are https://t.co/gZGDq2TI4G""",12,49
927370050503356417,2017-11-06 03:00:24,b'Science points to the single most valuable personality trait https://t.co/vBCIpAXQyU',86,148
927367547326025730,2017-11-06 02:50:27,"b""Read President Trump's statement on the Texas church shooting https://t.co/FpybBleZyT""",33,56
927366202715987970,2017-11-06 02:45:07,"b""Paul Ryan says Congress won't interfere with Robert Mueller's Russia investigation https://t.co/9JRtj11Uy2""",71,219
927362452467126272,2017-11-06 02:30:12,"b""Saudi-led coalition closes Yemen's ports after a missile targeted Riyadh https://t.co/FfeDWlTEEw""",39,30
927358654604627968,2017-11-06 02:15:07,b'How Amazon delivers packages in less than an hour https://t.co/FZjjpupygg',50,123
927356908847161344,2017-11-06 02:08:11,b'This is the deadliest year for mass shootings in U.S. history https://t.co/jls8rydUZ5',1455,1307
927354935968190467,2017-11-06 02:00:20,b'Watch a woman make an insane 55-foot dive into the world\xe2\x80\x99s deepest cruise ship pool https://t.co/ssVX3QfcAA',27,36
927351105381720069,2017-11-06 01:45:07,"b'President Trump calls the Texas church massacre an ""act of evil"" https://t.co/TU7us7vGZb'",51,130
927347373726158848,2017-11-06 01:30:17,b'This secret button on your airplane seat will instantly give you more space https://t.co/NsO8IuICwO',55,97
927343554648780807,2017-11-06 01:15:07,"b'This is the best city in Europe, according to travelers https://t.co/Rtog3LtYIU'",55,159
927337256578437120,2017-11-06 00:50:05,b'What to know about suspected Texas church shooter Devin Kelley https://t.co/fIahR6g6Ff',53,61
927336002133331968,2017-11-06 00:45:06,b'The 10 greatest electric-guitar players of all time https://t.co/6QGNJcQkBj',103,220
927332496022351872,2017-11-06 00:31:10,"b""At least 26 people are dead following a mass shooting at a Texas church. Here's what we know so far https://t.co/ipD84203Sj""",109,83
927328447562698752,2017-11-06 00:15:05,"b""This body language means you're about to be cheated https://t.co/4CD4bQrRGo""",68,122
927315351494328320,2017-11-05 23:23:03,b'Rand Paul has five broken ribs following an assault at his home https://t.co/fIoNrSz7My',147,247
927308060540002304,2017-11-05 22:54:04,"b""Pastor's 14-year-old daughter among the dead in Texas church shooting https://t.co/xpxaA4O34q""",108,135
927277267230887938,2017-11-05 20:51:43,b'What to know about the South Texas church shooting https://t.co/3Fzcw2fWIB',60,73
927275613798445057,2017-11-05 20:45:08,b'The healthiest way to cook mushrooms is totally surprising https://t.co/HJF0OGcuDr',46,125
927259690916089864,2017-11-05 19:41:52,"b'More: Multiple people killed in Texas church shooting, local media reports https://t.co/YkB1ApImbR'",78,66
927256254464036867,2017-11-05 19:28:13,b'Breaking: Multiple people reportedly shot at Texas church https://t.co/2pHzJwjUMa',123,55
927255474860445696,2017-11-05 19:25:07,"b""'Stranger Things' finally gave us answers to these 10 pressing questions https://t.co/glvX8X9Ywq""",29,122
927254213939384321,2017-11-05 19:20:06,b'Cop and civilian found dead at traffic stop https://t.co/F0KndBF2n3',30,32
927252939630108672,2017-11-05 19:15:02,b'Scientists discover why hair turns gray and goes bald https://t.co/9Bjb6JuLlO',77,175
927251445312827393,2017-11-05 19:09:06,b'Trump official Wilbur Ross involved with business tied to Vladimir Putin https://t.co/4bQpAl5oe6',225,296
927249290669580289,2017-11-05 19:00:33,b'These are the most sexually provocative movies of all time https://t.co/AiPfwfSzv5',42,152
927247917353709571,2017-11-05 18:55:05,"b""You can now buy Chip And Joanna Gaines's new Target line https://t.co/P3YLPd4aQI""",26,82
927245421558272001,2017-11-05 18:45:10,b'This is the science of how women can have twins with 2 different fathers https://t.co/Lkt8xtdCzw',89,147
927242894163013632,2017-11-05 18:35:07,"b""'Thor: Ragnarok' thunders to $121 million debut at box office https://t.co/kDmlTEt6Xx""",53,224
927241661394116610,2017-11-05 18:30:14,b'The weirdly hydrating thing you should drink after a workout https://t.co/FqHgmJGxij',21,64
927239364148637701,2017-11-05 18:21:06,b'16-year-old boy shot dead on porch https://t.co/2MEADIJdbt',27,34
927237874478665728,2017-11-05 18:15:11,b'You asked: What\xe2\x80\x99s the best way to lose 5 pounds fast? https://t.co/kCohEGcFkT',10,52
927234207755227136,2017-11-05 18:00:36,b'How to make someone fall in love with you https://t.co/J46qMaJy30',31,94
927231647929561088,2017-11-05 17:50:26,b'Patton Oswalt and Meredith Salenger are married. See photos from their wedding https://t.co/6Mm6jGDyNL',18,194
927230306792497153,2017-11-05 17:45:06,b'The 5 things your kids will remember about you https://t.co/2HqwZoM6ur',148,218
927227177631875074,2017-11-05 17:32:40,b'An American woman just won the NYC Marathon for the first time since 1977 https://t.co/yqMk5gIDi3',543,2036
927226569684410368,2017-11-05 17:30:15,b'23 books Mark Zuckerberg thinks everyone should read https://t.co/vV34C6SU1T',131,251
927225263448100864,2017-11-05 17:25:04,"b""Bahrain orders citizens to leave Lebanon after prime minister's surprise resignation https://t.co/etAK72yhGQ""",70,69
927223996898267136,2017-11-05 17:20:02,"b""President Trump's approval rating is lower than any modern president https://t.co/ciUqalVfSH""",282,792
927222760006455296,2017-11-05 17:15:07,b'Take this quiz to find out how well you know your Internet acronyms https://t.co/fvuuq7wljt',40,57
927219068238778370,2017-11-05 17:00:27,"b""This is what you should do if you're trapped in quicksand https://t.co/aaZTNZ6zZf""",28,55
927215184640430080,2017-11-05 16:45:01,b'These are the 50 cheapest countries to live in https://t.co/HctLGIssWR',31,59
927212676828286978,2017-11-05 16:35:03,"b""Paul Ryan says Congress won't interfere with Robert Mueller's Russia investigation https://t.co/VZ6TOZnhpA""",91,196
927211475919392774,2017-11-05 16:30:17,b'This is the one thing chef Jean Georges Vongerichten eats all day long https://t.co/ZL4emU3cy9',9,21
927210171914440710,2017-11-05 16:25:06,"b""Alec Baldwin takes swipe at Harvey Weinstein on 'SNL' https://t.co/w2xyoOqhW0""",46,151
927208915661656064,2017-11-05 16:20:06,b'Woman accused of strangling 3 men with trash bags https://t.co/jAkkbIFsKr',28,53
927207653591470080,2017-11-05 16:15:05,"b""11 things you probably didn't know about airplanes https://t.co/XRepHVNHr3""",52,94
927206388090179584,2017-11-05 16:10:04,"b""Stories from the set of 'Stranger Things,' the TV escape we need right now https://t.co/Tje3Q3lfSi""",36,128
927203958942298113,2017-11-05 16:00:25,b'The 15 best cities in Europe https://t.co/Yb86OIdLYB',86,206
927201351406424064,2017-11-05 15:50:03,"b""Larry David criticized for concentration camp joke on 'SNL' https://t.co/Ts9dyGENP5""",19,50
927200106398605313,2017-11-05 15:45:06,b'You asked: Why do I always wake up at 3 a.m.? https://t.co/aUEDSdGgUG',63,139
927196400349339649,2017-11-05 15:30:22,b'The 25 cities where millennials are moving https://t.co/k2EQMUCodC',41,102
927192572488974336,2017-11-05 15:15:10,b'This chart tells you how likely you are to get divorced https://t.co/GmG7XSTuCy',33,73
927191298607599617,2017-11-05 15:10:06,"b""Jimmy Fallon's Mother Gloria dies surrounded by family https://t.co/A4RRatiIXw""",84,264
927188877051420673,2017-11-05 15:00:29,b'8 things ER doctors refuse to have in their homes https://t.co/E1riVjhI37',68,55
927186753777266688,2017-11-05 14:52:03,b'President Trump warns enemies: Don\xe2\x80\x99t underestimate \xe2\x80\x98American resolve\xe2\x80\x99\nhttps://t.co/XdJr9SXqMZ',43,80
927185007269044225,2017-11-05 14:45:06,b'4 ways to tell if you\xe2\x80\x99re with the right person https://t.co/DYVtjaJUgj',37,157
927181286422261760,2017-11-05 14:30:19,b'10 habits you should abandon now to improve productivity https://t.co/gFA1VcnKbg',70,165
927177466271207427,2017-11-05 14:15:08,b'9 trips to take with your significant other https://t.co/dSRtlJLkcF',48,128
927173784938909696,2017-11-05 14:00:31,b'10 things that can affect your fertility https://t.co/htFmZWv0NV',15,41
927169911100764160,2017-11-05 13:45:07,"b""5 signs you're eating too little for how much you work out https://t.co/wr2KB8OzRH""",25,85
927169151826841601,2017-11-05 13:42:06,b'Catalonia ex-President Carles Puigdemont turns himself in to police\nhttps://t.co/UQsVjyvpc8',73,88
927168634354577408,2017-11-05 13:40:03,"b""Saudi Arabia arrests dozens in crackdown against crown prince's rivals\nhttps://t.co/ALxt6cotf1""",91,107
927166182112755713,2017-11-05 13:30:18,b'5 books that can change your life https://t.co/MzgKsEFi65',147,427
927162357717094401,2017-11-05 13:15:06,b'4 ways to learn anything in 20 hours https://t.co/4zBNRYBbQf',152,360
927161082598260736,2017-11-05 13:10:02,"b""The 'Stranger Things' opening credits could have looked really different https://t.co/2mNPp2ZhAk""",19,96
927158690804879367,2017-11-05 13:00:32,"b'""6 things to do to improve your relationship"" https://t.co/D2K8vHTEuS'",28,101
927154817092513793,2017-11-05 12:45:08,b'11 ways to have a successful career https://t.co/iZGrf9iuFi',63,162
927151080412274690,2017-11-05 12:30:17,"b'""How to be someone people love to talk to"" https://t.co/QPlqe815eb'",49,153
927147273196326912,2017-11-05 12:15:10,b'15 scientifically proven ways to be happier https://t.co/os524ErQLA',98,217
927143610906181633,2017-11-05 12:00:36,"b'""These 2 questions will help you stand out in an interview"" https://t.co/7JXbnTefMH'",49,126
927139713387040769,2017-11-05 11:45:07,b'25 commonly used phrases that can hinder your success https://t.co/mBbDxbIps3',46,108
927135958042140672,2017-11-05 11:30:12,b'How to start working out in the morning https://t.co/KKrOEMithR',96,259
927132149672824832,2017-11-05 11:15:04,"b'""Why exercising is a higher priority than my career"" https://t.co/W2HlKqduc3'",125,356
927128446874112000,2017-11-05 11:00:21,b'What your sleeping position says about your relationship https://t.co/3aBBRFUNMg',15,45
927124624705576960,2017-11-05 10:45:10,b'How to parent like the Japanese do https://t.co/Wa5eBRR9pG',80,214
927120828109598724,2017-11-05 10:30:05,"b'The fasting diet improves your mood, sleep and sex https://t.co/m2xv2Jyrb4'",70,183
927117065357586432,2017-11-05 10:15:08,"b""12 'unhealthy' foods nutritionists eat https://t.co/Lhpbv9MnSU""",34,81
927113313548464128,2017-11-05 10:00:13,b'The ultimate Harry Potter quiz: Find out which house you truly belong in https://t.co/aE0FN3HOiI',48,107
927109513303543808,2017-11-05 09:45:07,"b'These are the 4 types of drunks, according to science https://t.co/WLaTWZauRD'",67,118
927105782197424128,2017-11-05 09:30:17,"b'""5 things your clothes are saying about you"" https://t.co/10ajh3NwGX'",42,87
927101942790279168,2017-11-05 09:15:02,b'Find out if your personality fits your job https://t.co/W5h2hzUhLZ',75,87
927098256110309377,2017-11-05 09:00:23,b'Drone video shows whales surrounding paddleboarder https://t.co/1NnJV2g6F6',113,309
927094403923103746,2017-11-05 08:45:05,"b'5 tactics to win a negotiation, according to an FBI agent https://t.co/D9z75lNaqB'",60,187
927090624884629505,2017-11-05 08:30:04,b'How to be a better writer: 6 tips from Harvard\xe2\x80\x99s Steven Pinker https://t.co/KCehw87wkp',124,340
927086848924635137,2017-11-05 08:15:03,b'9 things you should never skimp on when traveling https://t.co/3gO6m7ESTi',33,100
927083141289963520,2017-11-05 08:00:19,b'These are the 20 best cities for singles https://t.co/cNxmCq1j3M',16,51
927079306932703233,2017-11-05 07:45:05,"b'The best way to quit smoking, according to science https://t.co/rxpB1X3PrX'",116,185
927075522789638145,2017-11-05 07:30:03,b'Science of sexy: 5 things that can make you irresistible https://t.co/Upfc3xOy2M',30,78
927071743721836544,2017-11-05 07:15:02,"b""23 signs you're about to be fired https://t.co/hTywgmhjMy""",35,84
927068034895876096,2017-11-05 07:00:18,b'These are the 10 richest people of all time https://t.co/oO3o5WYLQT',92,235
927064202711392256,2017-11-05 06:45:04,b'What 13 highly successful people do right before they go to bed https://t.co/MKXS6GwKOK',124,335
927060453041295360,2017-11-05 06:30:10,b'These professions attract the most psychopaths https://t.co/2VBC4bwNHa',58,75
927056652041367552,2017-11-05 06:15:04,b'Americans are drinking themselves to death at record rates https://t.co/zpw2pGpqnj',456,703
927052924106297346,2017-11-05 06:00:15,b'How many Americans are gay? https://t.co/9h8U9zNUQc',53,118
927033996114038785,2017-11-05 04:45:02,b'17 things successful people do on long weekends\nhttps://t.co/p8SPRBVi1q',69,178
927030236180606976,2017-11-05 04:30:06,"b'""What makes you \'click\' with someone else?"" https://t.co/KfJdVgK2JA'",98,220
927026459335647233,2017-11-05 04:15:05,"b""Norway is happiest country in the world. What's the secret? https://t.co/YLzpDDhyo5""",522,902
927022755836518400,2017-11-05 04:00:22,b'Never share these 3 things on social media https://t.co/yPv9VYDjcO',64,111
927018914013499392,2017-11-05 03:45:06,"b'""7 things to know about marriage"" https://t.co/oiZn7N3SDL'",45,152
927015146849013760,2017-11-05 03:30:08,b'20 things you should throw away for better health https://t.co/KCD8hOy7DG',66,127
927011353914675200,2017-11-05 03:15:04,"b'17 books everyone should read, according to Bill Gates https://t.co/zXeHVMSYtx'",279,615
927010087876661248,2017-11-05 03:10:02,"b""The best 'Stranger Things' season 2 moments in 10 memes https://t.co/pinMdE5G9k""",44,111
927007645571088384,2017-11-05 03:00:20,b'Don\xe2\x80\x99t leave a job interview without asking these 3 questions https://t.co/EnqfDR2PB1',69,186
927003791324532736,2017-11-05 02:45:01,b'6 low-impact workouts that burn the most calories https://t.co/KrBrxRHHJ8',74,189
927000057790058496,2017-11-05 02:30:11,b'You asked: How often should I shower? https://t.co/IwYAq5QtqG',41,86
926996276301959168,2017-11-05 02:15:09,b'What the music you love says about you and how it can improve your life https://t.co/WVKD3kUSw4',71,143
926992533221146624,2017-11-05 02:00:17,b'7 dead simple ways to make your computer run like new https://t.co/XLVZhJ1LB0',137,335
926988714735226880,2017-11-05 01:45:06,b'5 high-paying jobs that will make you miserable https://t.co/IVN9v80HoB',39,80
926984960174706698,2017-11-05 01:30:11,b'Quiz: How long will you live? https://t.co/QzLl3CNDgu',23,67
926981165852057600,2017-11-05 01:15:07,"b""The career mistake you don't realize you're making https://t.co/glIxeRsD9f""",13,43
926979910287200257,2017-11-05 01:10:07,"b""The 'Stranger Things' season 2 finale explained https://t.co/ZFDIEwvJ6L""",37,152
926977472276717568,2017-11-05 01:00:26,b'How to be a good kisser \xe2\x80\x93 10 tips from scientific research https://t.co/zzV0hHtdWQ',39,112
926973600715956229,2017-11-05 00:45:03,b'25 trips to take in your lifetime https://t.co/9vJTeE2lVZ',140,346
926969884373868545,2017-11-05 00:30:17,b'9 terrible habits you need to stop immediately https://t.co/vGgg72iI6p',62,157
926969333271748608,2017-11-05 00:28:05,b'Off-duty police officer fatally shot while sitting in parked car\nhttps://t.co/YzLp4VLdB0 https://t.co/2AHZ6P1HB6',35,22
